ID,Form_ID,Cognateset_ID,Source,source_comment,Comment
1536,1536,sit-B,Andronov1964;BurrowEmeneau1961[DED480],,; 
1537,1537,sit-B,BurrowEmeneau1961[DED480],,reasonable lookalike
1538,1538,sit-B,,Dunn,reasonable lookalike
1539,1539,sit-C,,Dunn,lookalike
1540,1540,sit-C,Andronov1964;BurrowEmeneau1961[DED1835],,"; not the exact DED form, but close"
1541,1541,sit-C,,Dunn,lookalike
1542,1542,sit-D,,Dunn,Reasonable lookalike to DED1900
1543,1543,sit-D,BurrowEmeneau1961,,DED1900
1544,1544,sit-E,BurrowEmeneau1961,,DED930
1545,1545,sit-E,BurrowEmeneau1961[90],,Set 930
1546,1546,sit-F,BurrowEmeneau1961[DED1728],,reasonable lookalike for first part of apparent compound verb
1547,1547,sit-F,BurrowEmeneau1961[DED1728],,"not identical, but the ku:t part is present in some forms"
1548,1548,sit-F,BurrowEmeneau1961[DED1728],Dunn,; reasonable lookalike
1549,1549,sit-G,,Dunn,apparent singleton
1550,1550,sit-H,BurrowEmeneau1961[71],,DED725
1551,1551,sit-H,BurrowEmeneau1961[71],,DED725
1552,1552,sit-H,BurrowEmeneau1961[71],,DED725
1553,1553,sit-I,BurrowEmeneau1961[287],,DED3291
1554,1554,sit-J,,Kolipakam,apparent singleton
1555,1555,skin-A,,Kolipakam,same form as a closely related language
1556,1556,skin-A,,Kolipakam,High quality look alike to set - 3559
1557,1557,skin-A,BurrowEmeneau1961[313],,DED3559
1558,1558,skin-A,Andronov1964;BurrowEmeneau1961[312],,; set - 3559
1559,1559,skin-A,BurrowEmeneau1961[313],,set - 3559
1560,1560,skin-A,BurrowEmeneau1961[313],,DED3559
1561,1561,skin-A,BurrowEmeneau1961[313],,3559
1562,1562,skin-A,,Kolipakam,same form as a closely related language
1563,1563,skin-A,BurrowEmeneau1961[313],,set - 3559
1564,1564,skin-A,BurrowEmeneau1961[313],,DED3559
1565,1565,skin-A,BurrowEmeneau1961[312],,set - 3559
1566,1566,skin-A,Andronov1964;BurrowEmeneau1961[312],,; set - 3559
1567,1567,skin-A,Andronov1964;BurrowEmeneau1961[312],,; DED3559
1568,1568,skin-A,BurrowEmeneau1961[312],,set - 3559
1569,1569,skin-A,,Kolipakam,Same form as similar language
1570,1570,skin-B,Buck1949,,"Sanskrit carman ""skin""; PIE (s)keu- ""cover"""
1571,1571,skin-B,Buck1949,,"Sanskrit carman ""skin""; PIE (s)keu- ""cover"""
1572,1572,skin-B,Buck1949,,"Sanskrit carman ""skin""; PIE (s)keu- ""cover"""
1573,1573,skin-B,Buck1949,,"Sanskrit carman ""skin""; PIE (s)keu- ""cover"""
1574,1574,skin-C,BurrowEmeneau1961[224],,DED2585
1575,1575,skin-D,,Kolipakam,No obvious cognate or entry in DED
1576,1576,skin-E,,Kolipakam,No obvious cognate or entry in DED
1577,1577,sleep-A,,Dunn,reasonable lookalike
1578,1578,sleep-A,,Dunn,clear cognate
1579,1579,sleep-A,BurrowEmeneau1961[DED707],,
1580,1580,sleep-A,Buck1949[69],,DED707
1581,1581,sleep-A,Andronov1964;BurrowEmeneau1961[DED707],,; 
1582,1582,sleep-A,Andronov1964;BurrowEmeneau1961[DED707],,; 
1583,1583,sleep-A,,Dunn,Reasonable quality lookalike
1584,1584,sleep-A,,Dunn,Identical to close sister language
1585,1585,sleep-B,Andronov1964;BurrowEmeneau1961[DED4735],,; 
1586,1586,sleep-C,,Dunn,"This looks cognate with /lexeme/820/, classified by Andronov as a loanword"
1587,1587,sleep-C,Andronov1964,,
1588,1588,sleep-D,BurrowEmeneau1961,,DED4652
1589,1589,sleep-D,Andronov1964,,
1590,1590,sleep-E,Buck1949[131],,DED1407
1591,1591,sleep-E,BurrowEmeneau1961[DED1407],,
1592,1592,sleep-F,,Dunn,This might be a reflex of DED3276 or DED3291
1593,1593,sleep-G,,Dunn,Apparent singleton
1594,1594,sleep-H,,Dunn,Apparent singleton
1595,1595,sleep-I,BurrowEmeneau1961,,DED4735
1596,1596,sleep-J,,Kolipakam,No obvious cognates or entry in DED
1597,1597,sleep-K,,Kolipakam,No obvious cognates or entry in DED
1598,1598,small-A,,Verkerk,based on Andrnov's coding that Malayalam form is DED1594; this is a look-alike with the Kodava and Malayalam form
1599,1599,small-A,Andronov1964;BurrowEmeneau1961[DED1594],,"; DED1594; ""Ma. ciṟṟu, ceṟṟu small; ciṟṟāḷ boy labourer; ceṟu small, little, young, mean; ceṟukuka to shrink; ceṟukkan lad, servant, bridegroom; ceṟukki girl; ceṟuppam, ceṟuma childhood; ceṟuman child, slave, Pulayan; ceṟumi girl, slave girl, Pulachi."""
1600,1600,small-A,Andronov1964;BurrowEmeneau1961[DED1594],,"; DED1594: Ta. ciṟu (cīṟ before vowel), ciṟṟu small; ciṟu (-pp-, -tt-), ciṟuku (ciṟuki-) to be small, short, stunted in growth, shrink, diminish, be impoverished, sink low; ciṟukku (ciṟukki-) to reduce in size or quantity, lessen; ciṟuka sparingly, a little; ciṟukkaṉ boy; ciṟukki girl, wench, maidservant; ciṟumai smallness, insignificance, youth, diminution, poverty, scarcity, baseness; ciṟuval little child, childhood; ciṟuvaṉ boy, son, low person; ciṟuvi daughter; ciṟuvōr little boys, children; ciṟāmpu (ciṟāmpi-) to shrink, look small, grow lean; ciṟār children; ciṟicu that which is small, young boy or girl; ciṟitu that which is small; ciṟiya small, young, base; ciṟiyaṉ insignificant person, boy; ciṟṟāḷ boy, servant, boy or girl cooly."
1601,1601,small-A,,Verkerk,Is not in DED1594; based on Andrnov's coding that Malayalam form is DED1594
1602,1602,small-B,Andronov1964;BurrowEmeneau1961[DED4295],,"; DED4295; ""Ka. cikka, ciga little, small, young;"""
1603,1603,small-C,BurrowEmeneau1961[255],,DED2594
1604,1604,small-C,BurrowEmeneau1961[255],,
1605,1605,small-C,BurrowEmeneau1961[255],,
1606,1606,small-C,,Verkerk,high quality look-alike
1607,1607,small-C,,Kolipakam,high quality look alike
1608,1608,small-C,Andronov1964;BurrowEmeneau1961[DED2594],,"; DED2594; ""Pa. cin little (in a text; cin cin dīṛa ney just a little castor oil); cind, (NE) cinḍ son. Ga. (Oll.) sini vande little finger; sinḍ son; (S) cinḍu, sinḍu (pl. cinḍīl, sinḍīl) id.; (S.2) cin makil children. Go. (Mu.) cini anḍki little finger (Voc. 1315). """
1609,1609,small-C,BurrowEmeneau1961[DED2594],,"DED2594; ""2594 Ta. ciṉṉa small, little, inferior, mean, low, young; ciṉṉam smallness, minuteness, anything small; ciṉṉi small child, little thing, a small measure. """
1610,1610,small-C,BurrowEmeneau1961[DED2594],,"DED2594; ""Te. cinna small, little, young, younger, petty, mean, trifling, trivial; cinnãdanamu smallness, childhood, youth; cinnadi girl, lass; cinnavã̄ḍu boy, young man, one who is younger; cinni small, little, pretty. """
1611,1611,small-C,,Verkerk,"look-alike, Tuli is not mentioned in DED2594"
1612,1612,small-D,,Verkerk,
1613,1613,small-E,,Verkerk,
1614,1614,small-F,,Dunn,dubious lookalike
1615,1615,small-F,,Verkerk,Form not recovered in search DED
1616,1616,small-G,,Kolipakam,No obvious cognates or entry in DED
1617,1617,small-H,,Kolipakam,no obvious cognate or entry in DED
1618,1618,small-I,,Kolipakam,no obvious look alike or entry in DED
1619,1619,small-J,BurrowEmeneau1961[109],,DED1151
1620,1620,smoke-A,,Jordan,Identical to Kannada: hoge
1621,1621,smoke-A,,Jordan,Lookalike with DED4240
1622,1622,smoke-A,BurrowEmeneau1961[376],,DED4240
1623,1623,smoke-A,Andronov1964,,
1624,1624,smoke-A,BurrowEmeneau1961[DED4240],,
1625,1625,smoke-A,BurrowEmeneau1961[376],,DED4240
1626,1626,smoke-A,BurrowEmeneau1961[376],,DED4240
1627,1627,smoke-A,Andronov1964;BurrowEmeneau1961[DED4240],,; 
1628,1628,smoke-A,BurrowEmeneau1961[376],,DED4240
1629,1629,smoke-A,Andronov1964;BurrowEmeneau1961[DED4240],,; 
1630,1630,smoke-A,BurrowEmeneau1961[DED4240],,
1631,1631,smoke-A,Andronov1964,,
1632,1632,smoke-A,BurrowEmeneau1961[DED4240],,"B&E form is ""pax"": close but it's not clear whether this is the same word."
1633,1633,smoke-A,BurrowEmeneau1961[DED4240],,B&E form: pogè
1634,1634,smoke-A,,Jordan,Identical to Kodava poge DED4240
1635,1635,smoke-B,BurrowEmeneau1961[DED1752],,
1636,1636,smoke-C,BurrowEmeneau1961[464],,DED5131
1637,1637,smoke-C,BurrowEmeneau1961[464],,DED5131
1638,1638,smoke-C,BurrowEmeneau1961,,Set 5131
1639,1639,stand-A,,Dunn,"Lookalike with e.g. Koḍ. nill- (nipp-, nind-) to stand"
1640,1640,stand-A,BurrowEmeneau1961[325],,DED3675
1641,1641,stand-A,Andronov1964;BurrowEmeneau1961[DED3675],,; 
1642,1642,stand-A,BurrowEmeneau1961[DED3675],,
1643,1643,stand-A,BurrowEmeneau1961[325],,DED3675
1644,1644,stand-A,BurrowEmeneau1961[325],,DED3675
1645,1645,stand-A,BurrowEmeneau1961[DED3675],,
1646,1646,stand-A,BurrowEmeneau1961[DED3675],,
1647,1647,stand-A,BurrowEmeneau1961[325],,DED3675
1648,1648,stand-A,Andronov1964,,
1649,1649,stand-A,BurrowEmeneau1961[475],,set 3675
1650,1650,stand-A,BurrowEmeneau1961[DED3675],,
1651,1651,stand-A,Andronov1964,,
1652,1652,stand-A,Andronov1964,,
1653,1653,stand-A,BurrowEmeneau1961[DED3675],,
1654,1654,stand-A,,Dunn,reasonable lookalike
1655,1655,stand-C,,Dunn,apparent singleton
1656,1656,stand-D,,Dunn,apparent singleton
1657,1657,stand-E,,Dunn,apparent singleton
1658,1658,stand-F,,Dunn,apparent singleton
1659,1659,stand-G,BurrowEmeneau1961[88],,DED916
1660,1660,stand-G,BurrowEmeneau1961[88],,DED916
1661,1661,star-A,,Dunn,good lookalike
1662,1662,star-A,BurrowEmeneau1961[435],,Set 4876 Kur. bīnkō star;
1663,1663,star-A,BurrowEmeneau1961[435],,Set 4876
1664,1664,star-A,Andronov1964;BurrowEmeneau1961[DED4876],,; 
1665,1665,star-B,,Kolipakam,possible loan word from hindi - sitar
1666,1666,star-C,,Dunn,Skt. Nakshatram
1667,1667,star-C,Andronov1964,,
1668,1668,star-C,,Dunn,Skt. Nakshatram
1669,1669,star-C,,Kolipakam,Loan word
1670,1670,star-C,Andronov1964,,
1671,1671,star-C,,Dunn,Skt. Nakshatram
1672,1672,star-C,,Dunn,Skt. Nakshatram
1673,1673,star-C,,Dunn,Skt. Nakshatram
1674,1674,star-C,,Dunn,Skt. Nakshatram
1675,1675,star-C,,Dunn,Skt. Nakshatram
1676,1676,star-D,BurrowEmeneau1961[229],,DED2646
1677,1677,star-D,BurrowEmeneau1961[229],,DED2646
1678,1678,star-D,BurrowEmeneau1961[DED2646],,
1679,1679,star-D,BurrowEmeneau1961[229],,DED2646
1680,1680,star-D,Andronov1964,,
1681,1681,star-D,BurrowEmeneau1961,,Set 2646
1682,1682,star-E,,Kolipakam,apparent singleton. no entry in DED
1683,1683,star-F,,Dunn,This might be a form of /cognate/156/
1684,1684,stone-A,,,
1685,1685,stone-A,,Jordan,Identical to Tamil cognate set from DED1298
1686,1686,stone-A,BurrowEmeneau1961[121],,DED1298
1687,1687,stone-A,Andronov1964,,
1688,1688,stone-A,Andronov1964,,
1689,1689,stone-A,BurrowEmeneau1961[DED1298],,B&E form: kallï
1690,1690,stone-A,BurrowEmeneau1961[121],,DED1298
1691,1691,stone-A,Andronov1964;BurrowEmeneau1961[DED1298],,; B&E form: kallu
1692,1692,stone-A,BurrowEmeneau1961[121],,DED1298
1693,1693,stone-A,BurrowEmeneau1961[DED1298],,B&E form kal
1694,1694,stone-A,Andronov1964;BurrowEmeneau1961[DED1298],,; B&E form: kal
1695,1695,stone-A,BurrowEmeneau1961[DED1298],,B&E form kas̱
1696,1696,stone-A,BurrowEmeneau1961[DED1298],,B&E form kallů
1697,1697,stone-A,,Jordan,Identical to Kannada cognate set from DED1298
1698,1698,stone-B,,Jordan,Lookalike with Telegu form: ɾa:ji
1699,1699,stone-B,Andronov1964;BurrowEmeneau1961[DED321],,"; 321 Ta. aṟai rock, ledge, grinding stone. Ko. ar flat rock. To. aṟ id. Ka. aṟe stone, rock, slab; rāyi stone (< Te.). Te. ṟāyi, rāyi (stem ṟā-, rā-) stone, rock; ṟappa a small stone. DED(N) 271."
1700,1700,stone-C,BurrowEmeneau1961[477],,DED5285
1701,1701,stone-D,BurrowEmeneau1961[348],,DED3909
1702,1702,stone-E,BurrowEmeneau1961[155],,DED1695
1703,1703,stone-F,,Kolipakam,apparent singleton.no entry in DED
1704,1704,stone-G,,Kolipakam,apparent singleton. no entry in DED
1705,1705,sun-A,Andronov1964,,
1706,1706,sun-A,,Dunn,Clear loanword from Sanskrit surya
1707,1707,sun-A,,Kolipakam,Hindi - surya
1708,1708,sun-A,,Kolipakam,possible loan word from hidni - surya
1709,1709,sun-A,Andronov1964,,
1710,1710,sun-A,Andronov1964,,
1711,1711,sun-A,Andronov1964,,
1712,1712,sun-A,,Dunn,Clear loanword from Sanskrit surya
1713,1713,sun-A,,Dunn,Clear loanword from Sanskrit surya
1714,1714,sun-A,,Dunn,Clear loanword from Sanskrit surya
1715,1715,sun-B,,Dunn,"reasonably convincing cognate, despite lack of analogues in close sister languages"
1716,1716,sun-B,BurrowEmeneau1961[403],,DED4559
1717,1717,sun-B,BurrowEmeneau1961[403],,DED4559
1718,1718,sun-B,BurrowEmeneau1961[403],,DED4559
1719,1719,sun-B,BurrowEmeneau1961[DED4559],,Clear cognate
1720,1720,sun-B,BurrowEmeneau1961[403],,DED4559
1721,1721,sun-C,BurrowEmeneau1961[503],,DED5517
1722,1722,sun-C,BurrowEmeneau1961[503],,"Set 5517 Malt. bice to be cooked, be heated; bite to cook; béru sun."
1723,1723,sun-D,,Dunn,Apparent singleton
1724,1724,sun-E,BurrowEmeneau1961[337],,DED3774
1725,1725,sun-F,BurrowEmeneau1961[507],,DED5554
1726,1726,sun-F,BurrowEmeneau1961[507],,DED5554
1727,1727,swim-A,BurrowEmeneau1961[DED3687],,clear cognate with sister languages
1728,1728,swim-A,BurrowEmeneau1961[DED3687],,clear cognate with sister languages
1729,1729,swim-A,Andronov1964;BurrowEmeneau1961[DED3687],,; 
1730,1730,swim-A,BurrowEmeneau1961[328],,DED3687
1731,1731,swim-A,BurrowEmeneau1961[DED3687],,
1732,1732,swim-A,Andronov1964;BurrowEmeneau1961[DED3687],,; clear cognate with sister languages
1733,1733,swim-A,Andronov1964;BurrowEmeneau1961[DED3687],,; 
1734,1734,swim-A,Andronov1964;BurrowEmeneau1961[DED3687],,; 
1735,1735,swim-A,BurrowEmeneau1961[DED3687],,
1736,1736,swim-B,BurrowEmeneau1961[99],,DED1031
1737,1737,swim-B,BurrowEmeneau1961[99],,"Set 1031 óge ""to swim, float."""
1738,1738,swim-C,,Dunn,Apparent singleton
1739,1739,swim-D,,Dunn,Apparent singleton
1740,1740,swim-E,,Dunn,Apparent singleton
1741,1741,swim-F,,Kolipakam,no obvious cognate or entry in DED
1742,1742,swim-G,,Kolipakam,No obvious cognate or entry in DED
1743,1743,swim-H,,Kolipakam,No obvious cognate or entry in DED
1744,1744,swim-I,,Kolipakam,No obvious cognate or entry in DED
1745,1745,tail-A,,Kolipakam,"High quality look alike to set - 57(pg.513), but not in DED list"
1746,1746,tail-A,,Kolipakam,High-quality look alike to set - 57
1747,1747,tail-A,Andronov1964;BurrowEmeneau1961[513],,; set - 57
1748,1748,tail-A,BurrowEmeneau1961[513],,set - 57
1749,1749,tail-A,BurrowEmeneau1961,,DED57
1750,1750,tail-A,Andronov1964;BurrowEmeneau1961[513],,; set - 57
1751,1751,tail-A,Andronov1964;BurrowEmeneau1961[513],,; set - 57
1752,1752,tail-A,Andronov1964,,VK - Obselete
1753,1753,tail-A,BurrowEmeneau1961[513],,set - 57
1754,1754,tail-A,,Kolipakam,"High quality look alike to set - 57(pg.513), but not in DED list"
1755,1755,tail-B,BurrowEmeneau1961[311],,DED3538
1756,1756,tail-B,BurrowEmeneau1961[311],,DED3538
1757,1757,tail-B,,Kolipakam,"High quality look alike to set - 3538(pg.311), but not in DED list"
1758,1758,tail-B,Andronov1964;BurrowEmeneau1961[311],,; set - 3538
1759,1759,tail-B,BurrowEmeneau1961[311],,set - 3538
1760,1760,tail-C,BurrowEmeneau1961[192],,DED2135
1761,1761,tail-C,BurrowEmeneau1961[192],,"Set 2135 qoli ""tail"""
1762,1762,tail-D,BurrowEmeneau1961[374],,set - 4226
1763,1763,tail-E,,Kolipakam,No obvious cognates or entry in DED
1764,1764,tail-F,,Kolipakam,No obvious cognates or entry in DED
1765,1765,that-A,,Verkerk,good quality look-alike
1766,1766,that-A,,Kolipakam,High quality look alike to DED1
1767,1767,that-A,BurrowEmeneau1961[3],,DED1
1768,1768,that-A,Andronov1964,Verkerk,; DED1
1769,1769,that-A,Andronov1964,Verkerk,"; DED1 Ka. a- remote demonstrative base; ava/āta, avaḷ/āke, avar/avargaḷ, adu/atu/attu, avu that man, that woman, those persons, that thing, those things; adj. ā; ako, agō˘, adē̆, adō behold!; añce on that side, beyond; āce id., afterwards; aṭa, aṭu, aṭṭu, aṣṭu, asa, anitu, anittu, ay(i)su, āṭu, āsu that much, that many; anitum, antu the whole; anibar so many persons; atta, attal on that side, in that direction, to that side, afterwards; antā̆, anthā̆, ana, anna, anaha such; antu thus; andu, anna, anne, āga, āgaḍu, āgal, āgaḷ, āgge, āgye at that time, then; al that place, that direction, that state or condition, then; alke when; alli in that place, there, to that place; ahage, ahaṅge, hāge, hāṅge in that manner, thus."
1770,1770,that-A,,Verkerk,"DED1 - form adï - Koḍ. avë&supern;, ava, avu/aeŋga, adï that man, that woman, those persons, that thing/those things; adj. a·; alli there; alliñji from there; attï, attaṭṭi to that side; attiñji from that direction; appara that side, to that side, further (cf. 3984 To. par par); a·le by that way; akka then; akkatiñji since then; akka·kaṇe up to then; akkale·, akkanne· just then; andï that day; accë, accakï that many; annatë, antë of that kind; annane, a·taratï in that manner; annata·ŋgï for that purpose; a·naŋguṇḍï on account of that; a·lï among those."
1771,1771,that-A,BurrowEmeneau1961[3],,DED1
1772,1772,that-A,BurrowEmeneau1961[3],,DED1
1773,1773,that-A,,Verkerk,good quality look-alike
1774,1774,that-A,BurrowEmeneau1961[3],,DED1
1775,1775,that-A,Andronov1964;BurrowEmeneau1961[DED1],,; DED1
1776,1776,that-A,,Verkerk,"Probably another form of the demonstrative starting with a-, but not listed in DED."
1777,1777,that-A,BurrowEmeneau1961,,DED1
1778,1778,that-A,BurrowEmeneau1961,,DED1
1779,1779,that-A,BurrowEmeneau1961[3],,DED1
1780,1780,that-A,,Verkerk,"DED1 - Pa. ōd (obl. ōn-; NE ōḍ), ōr, ad, av that man, those men, that woman or thing, those women or things; adj. ā; aŋgoṭ that much, so much; apoṭ that time; at in that direction; atni so, in that way; adugi therefore; adoḍ in that direction; ana, ani there; anat-le from there; āta like that (inflected: ān āteni I am like that, etc.); āte, āten so, in that way. Ga. (Oll.) ōnḍ, ōr, ad, av that man, those men, that woman or thing, those women or things; adj. ā, āy; apaṛ like that; apaṛi in that way; āl there; (S) ōnḍ he; ōr they; (S.2) ācin that day, day before yesterday (cf. 2553 Kol. siḍ)."
1781,1781,that-A,Andronov1964;BurrowEmeneau1961[DED1],,; DED1
1782,1782,that-A,,Verkerk,"Probably another form of the demonstrative starting with a-, but not listed in DED"
1783,1783,that-A,Andronov1964,Verkerk,; DED1
1784,1784,that-A,,Verkerk,"DED1 - Te. vã̄ḍu (obl. vāni-)/ā̆tanu/ ā̆tagã̄ḍu/ā̆taḍu/āyana, vāru (obl. vāri-)/vāṇḍlu, adi (obl. dāni-)/addi/āyadi/ayyadi, avi (obl. vāṭi-)/avvi/āyavi/ayyavi that man, those persons, that woman or thing, those things; adj. ā; ābiḍa, ābiḍe, āviḍa, āviḍe, āme, āpe, āke, āyama that woman; akkaḍa, acaṭu, acoṭu, accaṭa, accaṭu, accōṭu, āḍa that place, there; akkaḍi of that place; appuḍu, apuḍu that time, then; appaṭi of that time; andu there; andali which is there; anta so much, all, whole; that time, then, afterwards; antagā much, very; antaṭa afterwards, then; antu whole, total; antē̆ only so much; andaṟu, andoṟu so many persons; anni, ani all (things), so many; aṭu, aṭula, aṭulu, aṭṭulu, aṭlu thus; aṭṭi such; attĩḍu, aṭṭī˜ḍu such a man; aṭṭidi such a woman or thing; aṭṭē̆ in that manner only; adigō˘, adē̆, allade, alladigo look there!; ala, alla that, that well-known or celebrated; avvala that side; afterwards, beyond, on the other side; aṭa there, then, afterwards."
1785,1785,that-A,,Verkerk,"Probably an inflected form of the pronoun, not in DED1 though: To. a- (same meaning as Ko.); aQ (obl. an-) that person or thing; pl. aQa·m; adj. a (before consonant), ay (before vowel); aQïd because of that, therefore; aṯ in that direction; aṯik a little in that direction; al in that place, there; aṯs̱n, as̱n from that direction; aḏ on that day; atfok then; at that many; that much; atton just/only that much, in that same way (-ton, cf. 3196 Ta. tāṉ); atk that much; atks̱ at that distance; atatk only so much as that; ato·f such as that; a(g) gïs in that manner; as̱ ïn- to say like that; a·nk to that place; a·na·ṟ towards there, by that road; a·toṭ that bank (is this to be divided to yield 101 oṭ cliff or 3040 *toṭ side?); a mun that side, the other side; a mun no·ṛ the world of the dead (cf. 3638 Ta. nāṭu)."
1786,1786,that-A,,Verkerk,"DED1 - form might refer to a number of these - Tu. āye, āḷů, ārů/ākuḷu, avu (obl. ay-), aykuḷu that man, that woman, those persons, that thing, those things; adj. ā; ātů so much; avuḷu, bauḷu, aḷpa, āmbe there; aḷta of that place; aḷtů thence; aḍe, aḍegů, añci thither; āpe yonder, opposite; āni, āpaga then; āpolē just then; añca thus; añcadè, añcane, añcene just so; añcitti such as that; antuga total."
1787,1787,that-A,,Verkerk,good quality look-alike
1788,1788,that-B,BurrowEmeneau1961[75],,DED764
1789,1789,that-B,BurrowEmeneau1961[75],,DED764
1790,1790,this-A,,Verkerk,high quality look-alike
1791,1791,this-A,,Kolipakam,High quality look alike to DED410
1792,1792,this-A,BurrowEmeneau1961[39],,DED410
1793,1793,this-A,Andronov1964;BurrowEmeneau1961[DED410],,; DED410
1794,1794,this-A,BurrowEmeneau1961[DED410],,"DED410 - form may be idï : Koḍ. ivën, iva, ivu/ieŋga, idï this man, this woman, these persons, this thing/these things; adj. i·; illi here; illiñji from here; ittï, ittaṭṭi, ippara to this side; ittiñji from this side; i·le by this way; ikka now; ikkatiñji from now on; ikka·kaṇe up to now; ikkale·, ikkanne· just now; iccë, iccakï this many; innatë, intë of this kind; innane, i·taratï in this manner; innata·ŋgï for this purpose; i·naŋguṇḍï on account of this; ippara this side (cf. 3984 To. par par)."
1795,1795,this-A,BurrowEmeneau1961[39],,DED410
1796,1796,this-A,BurrowEmeneau1961[39],,DED410
1797,1797,this-A,,Verkerk,high quality look-alike
1798,1798,this-A,BurrowEmeneau1961[39],,DED410
1799,1799,this-A,BurrowEmeneau1961[39],,DED410
1800,1800,this-A,Andronov1964;BurrowEmeneau1961[DED410],,; DED410
1801,1801,this-A,,Verkerk,"Highly likely to be a form of the demonstrative i- prefixed to a word, but not listed in DED."
1802,1802,this-A,BurrowEmeneau1961,,DED410
1803,1803,this-A,BurrowEmeneau1961[39],,DED410
1804,1804,this-A,BurrowEmeneau1961[DED410],,DED410
1805,1805,this-A,Andronov1964;BurrowEmeneau1961[DED410],,; DED410
1806,1806,this-A,,Verkerk,"Highly likely to be a form of the demonstrative i- prefixed to a word, but not listed in DED."
1807,1807,this-A,Andronov1964;BurrowEmeneau1961[DED410],,; DED410
1808,1808,this-A,BurrowEmeneau1961[DED410],,DED410 different form of the demonstrative?
1809,1809,this-A,,Verkerk,"Highly likely to be a form of the demonstrative i- prefixed to a word, but not listed in DED."
1810,1810,this-A,,Verkerk,high quality look-alike
1811,1811,this-B,BurrowEmeneau1961[DED557],,"Tu. undu, undekuḷu this thing, these things (forms of the nearer demonstr.)."
1812,1812,this-C,BurrowEmeneau1961[3],,DED1
1813,1813,thou-A,,Verkerk,high quality look-alike
1814,1814,thou-A,,Dunn,good lookalike
1815,1815,thou-A,BurrowEmeneau1961[327],,3684
1816,1816,thou-A,BurrowEmeneau1961[327],,3684
1817,1817,thou-A,Andronov1964;BurrowEmeneau1961[327],,"; no. 3684, form cited is nīṃ, nīn(u)"
1818,1818,thou-A,BurrowEmeneau1961,,DED3684; Koḍ. ni·nï/ni· (obl. nin-/ni·-).
1819,1819,thou-A,,Kolipakam,Based on similarity with Tamil cognate ni:n
1820,1820,thou-A,BurrowEmeneau1961[327],,3684
1821,1821,thou-A,,Verkerk,high quality look-alike
1822,1822,thou-A,BurrowEmeneau1961[327],,3684
1823,1823,thou-A,BurrowEmeneau1961[327],,3684
1824,1824,thou-A,Andronov1964;BurrowEmeneau1961[327],,"; no. 3684, form cited is nī"
1825,1825,thou-A,BurrowEmeneau1961,,DED3684; Malt. nín (obl. niṉg-).
1826,1826,thou-A,BurrowEmeneau1961,,DED3684; Malt. nín (obl. niṉg-).
1827,1827,thou-A,BurrowEmeneau1961[327],,3684
1828,1828,thou-A,BurrowEmeneau1961,,DED3684; Pa. īn (obl. in-).
1829,1829,thou-A,Andronov1964;BurrowEmeneau1961[327],,; no. 3684
1830,1830,thou-A,Andronov1964,,
1831,1831,thou-A,BurrowEmeneau1961,,"DED3684; Te. nīvu, īvu (obl. nī-, nin-)."
1832,1832,thou-A,BurrowEmeneau1961[327],,"no. 3684, form cited is ni·"
1833,1833,thou-A,BurrowEmeneau1961,,DED3684; Tu. ī (obl. nin-).
1834,1834,thou-A,,Verkerk,high quality look-alike
1835,1835,tongue-A,,Kolipakam,"High-quality look alike to set - 3663 (pg:321), but not in the DED list."
1836,1836,tongue-A,,Kolipakam,High quality look alike toset - 3633
1837,1837,tongue-A,BurrowEmeneau1961[321],,set - 3633
1838,1838,tongue-A,BurrowEmeneau1961[321],,set - 3663
1839,1839,tongue-A,BurrowEmeneau1961[321],,DED3633
1840,1840,tongue-A,BurrowEmeneau1961[321],,DED3633
1841,1841,tongue-A,,Kolipakam,"High-quality look alike to set - 3663 (pg:321), but not in the DED list."
1842,1842,tongue-A,BurrowEmeneau1961[321],,set - 3633
1843,1843,tongue-A,BurrowEmeneau1961[321],,DED3633
1844,1844,tongue-A,BurrowEmeneau1961[321],,set - 3633
1845,1845,tongue-A,Andronov1964[321],,set - 3633
1846,1846,tongue-A,BurrowEmeneau1961[321],,set - 3633
1847,1847,tongue-A,BurrowEmeneau1961[321],,set - 3633
1848,1848,tongue-A,BurrowEmeneau1961[321],,set - 3663
1849,1849,tongue-A,,Kolipakam,"High-quality look alike to set - 3663 (pg:321), but not in the DED list."
1850,1850,tongue-B,BurrowEmeneau1961[266],,DED3064
1851,1851,tongue-B,BurrowEmeneau1961[266],,"Set 3064 ""taṛte"""
1852,1852,tongue-C,BurrowEmeneau1961[497],,DED5470
1853,1853,tongue-C,BurrowEmeneau1961[497],,DED5470
1854,1854,tongue-D,,Kolipakam,no obvious cognate or entry in DED
1855,1855,tooth-A,,Kolipakam,Same form in a closely related language
1856,1856,tooth-A,,Kolipakam,High quality look alike to set - 3986
1857,1857,tooth-A,BurrowEmeneau1961[355],,DED3986
1858,1858,tooth-A,Andronov1964;BurrowEmeneau1961[355],,; set - 3986
1859,1859,tooth-A,BurrowEmeneau1961[355],,set - 3986
1860,1860,tooth-A,BurrowEmeneau1961[355],,DED3986
1861,1861,tooth-A,BurrowEmeneau1961[355],,DED3986
1862,1862,tooth-A,,Kolipakam,Same form as a similar language
1863,1863,tooth-A,BurrowEmeneau1961[355],,DED3986
1864,1864,tooth-A,BurrowEmeneau1961[355],,DED3986
